date	symbol	reportedCurrency	cik	fillingDate	acceptedDate	calendarYear	period	revenue	costOfRevenue	grossProfit	grossProfitRatio	researchAndDevelopmentExpenses	generalAndAdministrativeExpenses	sellingAndMarketingExpenses	sellingGeneralAndAdministrativeExpenses	otherExpenses	operatingExpenses	costAndExpenses	interestIncome	interestExpense	depreciationAndAmortization	ebitda	ebitdaratio	operatingIncome	operatingIncomeRatio	totalOtherIncomeExpensesNet	incomeBeforeTax	incomeBeforeTaxRatio	incomeTaxExpense	netIncome	netIncomeRatio	eps	epsdiluted	weightedAverageShsOut	weightedAverageShsOutDil	link	finalLink
2001-03-31	AAPL	USD	0000320193	2001-05-14	2001-05-14 00:00:00	2001	Q2	1431000000	1046000000.0	385000000.0	0.26904	101000000.0	0.0	0.0	292000000.0	0.0	393000000.0	1439000000.0	0.0	0.0	22000000.0	84000000	0.0587	-8000000.0	-0.00559	70000000.0	62000000.0	0.04333	19000000.0	43000000.0	0.03005	0.00214	0.00214	19380480000	19757472000	https://www.sec.gov/Archives/edgar/data/320193/000091205701515409/0000912057-01-515409-index.html	https://www.sec.gov/Archives/edgar/data/320193/000091205701515409/a2048698z10-q.htm
2001-06-30	AAPL	USD	0000320193	2001-08-13	2001-08-13 00:00:00	2001	Q3	1475000000	1041000000.0	434000000.0	0.29424	122000000.0	0.0	0.0	281000000.0	0.0	403000000.0	1444000000.0	51000000.0	4000000.0	26000000.0	117000000	0.07932	31000000.0	0.02102	56000000.0	87000000.0	0.05898	26000000.0	61000000.0	0.04136	0.00304	0.00304	19530840000	20099072000	https://www.sec.gov/Archives/edgar/data/320193/000091205701528148/0000912057-01-528148-index.html	https://www.sec.gov/Archives/edgar/data/320193/000091205701528148/a2056203z10-q.htm
2001-09-29	AAPL	USD	0000320193	2001-12-21	2001-12-21 00:00:00	2001	Q4	1450000000	1013000000.0	437000000.0	0.30138	116000000.0	0.0	0.0	268000000.0	0.0	384000000.0	1397000000.0	43000000.0	2000000.0	30000000.0	126000000	0.0869	53000000.0	0.03655	41000000.0	94000000.0	0.06483	28000000.0	66000000.0	0.04552	0.0034	0.0033	19674480000	20020504000	https://www.sec.gov/Archives/edgar/data/320193/000091205701544436/a2066171z10-k405.htm	https://www.sec.gov/Archives/edgar/data/320193/000091205701544436/a2066171z10-k405.htm
2001-12-29	AAPL	USD	0000320193	2002-02-11	2002-02-11 00:00:00	2002	Q1	1375000000	953000000.0	422000000.0	0.30691	113000000.0	0.0	0.0	289000000.0	0.0	402000000.0	1355000000.0	34000000.0	3000000.0	28000000.0	84000000	0.06109	-4000000.0	-0.00291	57000000.0	53000000.0	0.03855	15000000.0	38000000.0	0.02764	0.00196	0.00196	19674480000	20020504000	https://www.sec.gov/Archives/edgar/data/320193/000091205702004945/0000912057-02-004945-index.html	https://www.sec.gov/Archives/edgar/data/320193/000091205702004945/a2069685z10-q.htm
2002-03-30	AAPL	USD	0000320193	2002-05-14	2002-05-14 17:08:24	2002	Q2	1495000000	1086000000.0	409000000.0	0.27358	111000000.0	0.0	0.0	270000000.0	0.0	381000000.0	1467000000.0	29000000.0	3000000.0	29000000.0	87000000	0.05819	28000000.0	0.01873	27000000.0	55000000.0	0.03679	15000000.0	40000000.0	0.02676	0.00196	0.00196	19794880000	20494264000	https://www.sec.gov/Archives/edgar/data/320193/000091205702020280/0000912057-02-020280-index.html	https://www.sec.gov/Archives/edgar/data/320193/000091205702020280/a2079853z10-q.htm
2002-06-29	AAPL	USD	0000320193	2002-08-09	2002-08-09 16:52:48	2002	Q3	1429000000	1038000000.0	391000000.0	0.27362	106000000.0	0.0	0.0	272000000.0	0.0	378000000.0	1416000000.0	29000000.0	2000000.0	28000000.0	69000000	0.04829	13000000.0	0.0091	26000000.0	39000000.0	0.02729	7000000.0	32000000.0	0.02239	0.00161	0.00161	19956720000	20545392000	https://www.sec.gov/Archives/edgar/data/320193/000091205702030796/0000912057-02-030796-index.html	https://www.sec.gov/Archives/edgar/data/320193/000091205702030796/a2086025z10-q.htm
2002-09-28	AAPL	USD	0000320193	2002-12-19	2002-12-19 17:20:21	2002	Q4	1443000000	1062000000.0	381000000.0	0.26403	117000000.0	0.0	0.0	280000000.0	0.0	397000000.0	1459000000.0	23000000.0	2000000.0	33000000.0	-25000000	-0.01733	-20000000.0	-0.01386	-40000000.0	-60000000.0	-0.04158	-15000000.0	-45000000.0	-0.03119	-0.00224	-0.00224	20107192000	20107192000	https://www.sec.gov/Archives/edgar/data/320193/000104746902007674/0001047469-02-007674-index.html	https://www.sec.gov/Archives/edgar/data/320193/000104746902007674/a2096490z10-k.htm
2002-12-28	AAPL	USD	0000320193	2003-02-10	2003-02-10 16:43:14	2003	Q1	1472000000	1066000000.0	406000000.0	0.27582	121000000.0	0.0	0.0	299000000.0	0.0	420000000.0	1486000000.0	23000000.0	2000000.0	32000000.0	24000000	0.0163	-37000000.0	-0.02514	29000000.0	-8000000.0	-0.00543	-2000000.0	-8000000.0	-0.00543	-0.00036	-0.00036	20107192000	20107192000	https://www.sec.gov/Archives/edgar/data/320193/000104746902007674/a2096490z10-k.htm	https://www.sec.gov/Archives/edgar/data/320193/000104746902007674/a2096490z10-k.htm
2003-03-29	AAPL	USD	0000320193	2003-05-13	2003-05-13 16:46:50	2003	Q2	1475000000	1057000000.0	418000000.0	0.28339	119000000.0	0.0	0.0	300000000.0	0.0	419000000.0	1476000000.0	18000000.0	2000000.0	30000000.0	51000000	0.03458	-4000000.0	-0.00271	23000000.0	19000000.0	0.01288	5000000.0	14000000.0	0.00949	0.00071	0.00071	20187440000	20285608000	https://www.sec.gov/Archives/edgar/data/320193/000110465903009489/0001104659-03-009489-index.html	https://www.sec.gov/Archives/edgar/data/320193/000110465903009489/j0567_10q.htm
2003-06-28	AAPL	USD	0000320193	2003-08-12	2003-08-12 16:09:14	2003	Q3	1545000000	1117000000.0	428000000.0	0.27702	120000000.0	0.0	0.0	299000000.0	0.0	419000000.0	1536000000.0	15000000.0	2000000.0	31000000.0	59000000	0.03819	9000000.0	0.00583	17000000.0	26000000.0	0.01683	7000000.0	19000000.0	0.0123	0.00089	0.00089	20204408000	20371512000	https://www.sec.gov/Archives/edgar/data/320193/000110465903017766/a03-2128_110q.htm	https://www.sec.gov/Archives/edgar/data/320193/000110465903017766/a03-2128_110q.htm
2003-09-27	AAPL	USD	0000320193	2003-12-19	2003-12-19 17:25:45	2003	Q4	1715000000	1259000000.0	456000000.0	0.26589	111000000.0	0.0	0.0	314000000.0	0.0	425000000.0	1684000000.0	13000000.0	2000000.0	20000000.0	80000000	0.04665	31000000.0	0.01808	24000000.0	55000000.0	0.03207	14000000.0	44000000.0	0.02566	0.0022	0.0021	20297200000	20849248000	https://www.sec.gov/Archives/edgar/data/320193/000104746903041604/a2124888z10-k.htm	https://www.sec.gov/Archives/edgar/data/320193/000104746903041604/a2124888z10-k.htm
2003-12-27	AAPL	USD	0000320193	2004-02-10	2004-02-09 19:57:13	2004	Q1	2006000000	1470000000.0	536000000.0	0.2672	119000000.0	0.0	0.0	343000000.0	0.0	462000000.0	1932000000.0	14000000.0	2000000.0	33000000.0	122000000	0.06082	74000000.0	0.03689	13000000.0	87000000.0	0.04337	24000000.0	63000000.0	0.03141	0.00304	0.00304	20297200000	20849248000	https://www.sec.gov/Archives/edgar/data/320193/000104746903041604/a2124888z10-k.htm	https://www.sec.gov/Archives/edgar/data/320193/000104746903041604/a2124888z10-k.htm
2004-03-27	AAPL	USD	0000320193	2004-05-06	2004-05-06 17:26:09	2004	Q2	1909000000	1379000000.0	530000000.0	0.27763	123000000.0	0.0	0.0	345000000.0	0.0	468000000.0	1847000000.0	15000000.0	1000000.0	36000000.0	101000000	0.05291	52000000.0	0.02724	12000000.0	64000000.0	0.03353	18000000.0	46000000.0	0.0241	0.00232	0.00214	20459432000	21180880000	https://www.sec.gov/Archives/edgar/data/320193/000110465904013021/a04-5089_110q.htm	https://www.sec.gov/Archives/edgar/data/320193/000110465904013021/a04-5089_110q.htm
2004-06-26	AAPL	USD	0000320193	2004-08-05	2004-08-04 20:48:51	2004	Q3	2014000000	1455000000.0	559000000.0	0.27756	125000000.0	0.0	0.0	354000000.0	0.0	479000000.0	1934000000.0	15000000.0	0.0	41000000.0	126000000	0.06256	72000000.0	0.03575	13000000.0	85000000.0	0.0422	24000000.0	61000000.0	0.03029	0.00286	0.00286	21001288000	21986776000	https://www.sec.gov/Archives/edgar/data/320193/000110465904022384/a04-8198_110q.htm	https://www.sec.gov/Archives/edgar/data/320193/000110465904022384/a04-8198_110q.htm
2004-09-25	AAPL	USD	0000320193	2004-12-03	2004-12-02 18:05:49	2004	Q4	2350000000	1716000000.0	634000000.0	0.26979	122000000.0	0.0	0.0	379000000.0	0.0	501000000.0	2217000000.0	20000000.0	0.0	40000000.0	187000000	0.07957	128000000.0	0.05447	19000000.0	147000000.0	0.06255	41000000.0	106000000.0	0.04511	0.0048	0.0045	22092896000	23468872000	https://www.sec.gov/Archives/edgar/data/320193/000104746904035975/a2147337z10-k.htm	https://www.sec.gov/Archives/edgar/data/320193/000104746904035975/a2147337z10-k.htm
2004-12-25	AAPL	USD	0000320193	2005-02-01	2005-02-01 17:25:52	2005	Q1	3490000000	2494000000.0	996000000.0	0.28539	123000000.0	0.0	0.0	470000000.0	0.0	593000000.0	3087000000.0	28000000.0	0.0	41000000.0	470000000	0.13467	403000000.0	0.11547	26000000.0	429000000.0	0.12292	134000000.0	295000000.0	0.08453	0.01339	0.0125	22092896000	23468872000	https://www.sec.gov/Archives/edgar/data/320193/000104746904035975/a2147337z10-k.htm	https://www.sec.gov/Archives/edgar/data/320193/000104746904035975/a2147337z10-k.htm
2005-03-26	AAPL	USD	0000320193	2005-05-04	2005-05-04 17:14:56	2005	Q2	3243000000	2275000000.0	968000000.0	0.29849	119000000.0	0.0	0.0	447000000.0	0.0	566000000.0	2841000000.0	0.0	0.0	41000000.0	476000000	0.14678	402000000.0	0.12396	33000000.0	435000000.0	0.13414	145000000.0	290000000.0	0.08942	0.01286	0.01214	22628816000	23996308000	https://www.sec.gov/Archives/edgar/data/320193/000110465905020421/a05-7551_110q.htm	https://www.sec.gov/Archives/edgar/data/320193/000110465905020421/a05-7551_110q.htm
2005-06-25	AAPL	USD	0000320193	2005-08-03	2005-08-02 20:15:08	2005	Q3	3520000000	2476000000.0	1044000000.0	0.29659	145000000.0	0.0	0.0	472000000.0	0.0	617000000.0	3093000000.0	0.0	0.0	46000000.0	519000000	0.14744	427000000.0	0.12131	46000000.0	473000000.0	0.13438	153000000.0	320000000.0	0.09091	0.01393	0.01321	22822576000	24099264000	https://www.sec.gov/Archives/edgar/data/320193/000110465905035792/a05-12535_110q.htm	https://www.sec.gov/Archives/edgar/data/320193/000110465905035792/a05-12535_110q.htm
2005-09-24	AAPL	USD	0000320193	2005-12-01	2005-11-30 21:22:48	2005	Q4	3678000000	2643000000.0	1035000000.0	0.2814	147000000.0	0.0	0.0	470000000.0	0.0	617000000.0	3260000000.0	0.0	0.0	51000000.0	529000000	0.14383	418000000.0	0.11365	60000000.0	478000000.0	0.12996	48000000.0	430000000.0	0.11691	0.018	0.018	23261868000	24477796000	https://www.sec.gov/Archives/edgar/data/320193/000110465905058421/a05-20674_110k.htm	https://www.sec.gov/Archives/edgar/data/320193/000110465905058421/a05-20674_110k.htm
2005-12-31	AAPL	USD	0000320193	2006-02-03	2006-02-03 16:20:30	2006	Q1	5749000000	4185000000.0	1564000000.0	0.27205	182000000.0	0.0	0.0	632000000.0	0.0	814000000.0	4999000000.0	88000000.0	0.0	52000000.0	883000000	0.15359	750000000.0	0.13046	81000000.0	831000000.0	0.14455	266000000.0	565000000.0	0.09828	0.02429	0.02321	23261868000	24477796000	https://www.sec.gov/Archives/edgar/data/320193/000110465905058421/a05-20674_110k.htm	https://www.sec.gov/Archives/edgar/data/320193/000110465905058421/a05-20674_110k.htm
2006-04-01	AAPL	USD	0000320193	2006-05-05	2006-05-04 20:26:47	2006	Q2	4359000000	3062000000.0	1297000000.0	0.29755	176000000.0	0.0	0.0	592000000.0	0.0	768000000.0	3830000000.0	87000000.0	0.0	50000000.0	655000000	0.15026	529000000.0	0.12136	76000000.0	605000000.0	0.13879	195000000.0	410000000.0	0.09406	0.0175	0.01679	23545480000	24599036000	https://www.sec.gov/Archives/edgar/data/320193/000110465906031303/a06-10806_110q.htm	https://www.sec.gov/Archives/edgar/data/320193/000110465906031303/a06-10806_110q.htm
2006-07-01	AAPL	USD	0000320193	2006-12-29	2006-12-29 06:01:37	2006	Q3	4370000000	3045000000.0	1325000000.0	0.3032	175000000.0	0.0	0.0	584000000.0	0.0	759000000.0	3804000000.0	99000000.0	0.0	57000000.0	718000000	0.1643	566000000.0	0.12952	95000000.0	661000000.0	0.15126	189000000.0	472000000.0	0.10801	0.01964	0.01929	23838500000	24538304000	https://www.sec.gov/Archives/edgar/data/320193/000110465906084286/a06-23473_110q.htm	https://www.sec.gov/Archives/edgar/data/320193/000110465906084286/a06-23473_110q.htm
2006-09-30	AAPL	USD	0000320193	2006-12-29	2006-12-29 06:05:58	2006	Q4	4837000000	3425000000.0	1412000000.0	0.29192	179000000.0	0.0	0.0	625000000.0	0.0	804000000.0	4229000000.0	120000000.0	0.0	66000000.0	787000000	0.1627	608000000.0	0.1257	113000000.0	721000000.0	0.14906	179000000.0	542000000.0	0.11205	0.023	0.022	24015348000	24732316000	https://www.sec.gov/Archives/edgar/data/320193/000110465906084288/a06-25759_210k.htm	https://www.sec.gov/Archives/edgar/data/320193/000110465906084288/a06-25759_210k.htm
2006-12-30	AAPL	USD	0000320193	2007-02-02	2007-02-02 06:23:10	2007	Q1	7115000000	4895000000.0	2220000000.0	0.31202	184000000.0	0.0	0.0	714000000.0	0.0	898000000.0	5793000000.0	133000000.0	0.0	74000000.0	1522000000	0.21391	1322000000.0	0.1858	126000000.0	1448000000.0	0.20351	444000000.0	1004000000.0	0.14111	0.04179	0.04071	24015348000	24732316000	https://www.sec.gov/Archives/edgar/data/320193/000110465906084288/a06-25759_210k.htm	https://www.sec.gov/Archives/edgar/data/320193/000110465906084288/a06-25759_210k.htm
2007-03-31	AAPL	USD	0000320193	2007-05-10	2007-05-09 21:38:58	2007	Q2	5264000000	3415000000.0	1849000000.0	0.35125	183000000.0	0.0	0.0	680000000.0	0.0	863000000.0	4278000000.0	158000000.0	0.0	69000000.0	1203000000	0.22853	986000000.0	0.18731	148000000.0	1134000000.0	0.21543	364000000.0	770000000.0	0.14628	0.03179	0.03107	24164084000	24826284000	https://www.sec.gov/Archives/edgar/data/320193/000110465907037745/0001104659-07-037745-index.html	https://www.sec.gov/Archives/edgar/data/320193/000110465907037745/a07-13266_110q.htm
2007-06-30	AAPL	USD	0000320193	2007-08-08	2007-08-07 21:51:56	2007	Q3	5410000000	3415000000.0	1995000000.0	0.36876	208000000.0	0.0	0.0	746000000.0	0.0	954000000.0	4369000000.0	168000000.0	0.0	81000000.0	1277000000	0.23604	1041000000.0	0.19242	155000000.0	1196000000.0	0.22107	378000000.0	818000000.0	0.1512	0.03357	0.03286	24270568000	24938788000	https://www.sec.gov/Archives/edgar/data/320193/000110465907059873/0001104659-07-059873-index.html	https://www.sec.gov/Archives/edgar/data/320193/000110465907059873/a07-19295_110q.htm
2007-09-29	AAPL	USD	0000320193	2007-11-15	2007-11-15 16:49:37	2007	Q4	6217000000	4127000000.0	2090000000.0	0.33618	207000000.0	0.0	0.0	823000000.0	0.0	1030000000.0	5157000000.0	188000000.0	0.0	93000000.0	1323000000	0.2128	1060000000.0	0.1705	170000000.0	1230000000.0	0.19784	326000000.0	904000000.0	0.14541	0.037	0.036	24524080000	25201512000	https://www.sec.gov/Archives/edgar/data/320193/000104746907009340/0001047469-07-009340-index.html	https://www.sec.gov/Archives/edgar/data/320193/000104746907009340/a2181030z10-k.htm
2007-12-29	AAPL	USD	0000320193	2008-02-01	2008-02-01 06:06:51	2008	Q1	9608000000	6276000000.0	3332000000.0	0.34679	246000000.0	0.0	0.0	960000000.0	0.0	1206000000.0	7482000000.0	0.0	0.0	106000000.0	2432000000	0.25312	2126000000.0	0.22127	200000000.0	2326000000.0	0.24209	745000000.0	1581000000.0	0.16455	0.06464	0.06286	24524080000	25201512000	https://www.sec.gov/Archives/edgar/data/320193/000104746907009340/a2181030z10-k.htm	https://www.sec.gov/Archives/edgar/data/320193/000104746907009340/a2181030z10-k.htm
2008-03-29	AAPL	USD	0000320193	2008-05-01	2008-05-01 06:01:43	2008	Q2	7512000000	5038000000.0	2474000000.0	0.32934	273000000.0	0.0	0.0	886000000.0	0.0	1159000000.0	6197000000.0	0.0	0.0	116000000.0	1593000000	0.21206	1315000000.0	0.17505	162000000.0	1477000000.0	0.19662	432000000.0	1045000000.0	0.13911	0.0425	0.04143	24627288000	25181212000	https://www.sec.gov/Archives/edgar/data/320193/000119312508097759/0001193125-08-097759-index.html	https://www.sec.gov/Archives/edgar/data/320193/000119312508097759/d10q.htm
2008-06-28	AAPL	USD	0000320193	2008-07-23	2008-07-23 17:27:26	2008	Q3	7464000000	4864000000.0	2600000000.0	0.34834	292000000.0	0.0	0.0	916000000.0	0.0	1208000000.0	6072000000.0	0.0	0.0	117000000.0	1627000000	0.21798	1392000000.0	0.1865	118000000.0	1510000000.0	0.2023	438000000.0	1072000000.0	0.14362	0.04321	0.0425	24744664000	25288676000	https://www.sec.gov/Archives/edgar/data/320193/000119312508156421/0001193125-08-156421-index.html	https://www.sec.gov/Archives/edgar/data/320193/000119312508156421/d10q.htm
2008-09-27	AAPL	USD	0000320193	2008-11-05	2008-11-05 06:16:23	2008	Q4	7895000000	5156000000.0	2739000000.0	0.34693	298000000.0	0.0	0.0	999000000.0	0.0	1297000000.0	6453000000.0	0.0	0.0	134000000.0	1716000000	0.21735	1442000000.0	0.18265	140000000.0	1582000000.0	0.20038	446000000.0	1136000000.0	0.14389	0.046	0.045	24895976000	25241832000	https://www.sec.gov/Archives/edgar/data/320193/000119312508224958/0001193125-08-224958-index.html	https://www.sec.gov/Archives/edgar/data/320193/000119312508224958/d10k.htm
2008-12-27	AAPL	USD	0000320193	2009-01-23	2009-01-22 21:45:14	2009	Q1	10167000000	6635000000.0	3532000000.0	0.3474	315000000.0	0.0	0.0	1091000000.0	0.0	1406000000.0	8041000000.0	0.0	0.0	158000000.0	2442000000	0.24019	2126000000.0	0.20911	158000000.0	2284000000.0	0.22465	679000000.0	1605000000.0	0.15786	0.06464	0.06357	24895976000	25241832000	https://www.sec.gov/Archives/edgar/data/320193/000119312509009937/0001193125-09-009937-index.html	https://www.sec.gov/Archives/edgar/data/320193/000119312509009937/d10q.htm
